Name,Address,Grades,Latitude,Longitude 
Caffe Bene,"'333 Massachusetts Ave.,Boston,MA,USA'",'A; B',42.3422041,-71.0847558
Five Guys Burgers & Fries,"'261 Huntington Ave.,Boston,MA,USA'",'A; B',42.3422265,-71.0857483
Cafe @Mohr & Mcpherson,"'458 Harrison Ave.,Boston,MA,USA'",'A; B',42.3422276,-71.0642421
Tremont 647,"'647 Tremont St.,Boston,MA,USA'",'A; B',42.3422409,-71.0754317
Starbucks Coffee Company,"'11 W Broadway.,Boston,MA,USA'",'A; B',42.3423347,-71.056551
Stephis In Southie,"'11 W Broadway.,Boston,MA,USA'",'A; B',42.3423347,-71.056551
Coppersmith Hall,"'30 W Third St.,Boston,MA,USA'",'A; B',42.3424074,-71.0542987
K O Catering And Pies,"'87 A St.,Boston,MA,USA'",'A; B',42.3424374,-71.0545769
Tapestry,"'69 Kilmarnock St.,Boston,MA,USA'",'A; B',42.3424681,-71.0994874
Dunkin Donuts (48 W Broadway),"'48 W Broadway.,Boston,MA,USA'",'A; B',42.3425742,-71.0561205
Lucy Ethopian Cafe,"'334 Massachusetts Ave.,Boston,MA,USA'",'A; B',42.3425943,-71.0841727
Starbucks Coffee Inc.,"'627 Tremont St.,Boston,MA,USA'",'A; B',42.3426494,-71.0746778
Dunkin Donuts (V.F.W. Pkwy.),"'1435 V F W Pk.,Boston,MA,USA'",'A; B',42.3429041,-71.1022158
Sodexo Wheelock College Longfellow Cafe 1St Fl.,"'150 Riverway.,Boston,MA,USA'",'A; B',42.3429727,-71.1051802
Dunkin' Donuts,"'1420 Boylston.,Boston,MA,USA'",'A; B',42.3430898,-71.1019436
Fiouna's,"'90 Peterborough St.,Boston,MA,USA'",'A; B',42.3431041,-71.099021
El Pelon Taqueria,"'84 Peterborough St.,Boston,MA,USA'",'A; B',42.3431397,-71.0988372
Gyro City,"'84 Peterborough St.,Boston,MA,USA'",'A; B',42.3431397,-71.0988372
Milano Pizzeria & Pasta,"'60 Washington St.,Boston,MA,USA'",'A; B',42.3432611,-71.1423615
Tasca Restaurant,"'1612 Commonwealth Ave.,Boston,MA,USA'",'A; B',42.3433526,-71.1426453
The Restaurant @ Boston Athletic Club,"'653 Summer St.,Boston,MA,USA'",'A; B',42.3433788,-71.037642
Dunkin Donuts/1138 Washington St.,"'1138 Washington St.,Boston,MA,USA'",'A; B',42.3437321,-71.0658319
Providence House Senior Comm.,"'180 Corey Rd.,Boston,MA,USA'",'A; B',42.3437684,-71.1393443
Project Place Gatehouse,"'1143 Washington St.,Boston,MA,USA'",'A; B',42.343808,-71.0663243
Dunkin Donuts,"'405 D St.,Boston,MA,USA'",'A; B',42.3438535,-71.0449421
Charlie's,"'429 Columbus Ave.,Boston,MA,USA'",'A; B',42.3441143,-71.0777405
Brighton Cafe,"'1597 Commonwealth Ave.,Boston,MA,USA'",'A; B',42.3442008,-71.1432874
Mei Mei By Design,"'21 Dry Dock Ave.,Boston,MA,USA'",'A; B',42.3442246,-71.0310844
Au Bon Pain No. 518,"'1 Design Center Pl.,Boston,MA,USA'",'A; B',42.3442688,-71.0305676
Dry Dock Cafe,"'7 Dry Dock Ave.,Boston,MA,USA'",'A; B',42.3442767,-71.0360397
Boston Market,"'245 Massachusetts Ave.,Boston,MA,USA'",'A; B',42.344442,-71.086859
Channel Center Cafe,"'1 Iron St.,Boston,MA,USA'",'A; B',42.344538,-71.0522314
Fomu Ice Cream,"'201 Brookline Ave.,Boston,MA,USA'",'A; B',42.3445717,-71.1016796
Panera Bread,"'201 Brookline Ave.,Boston,MA,USA'",'A; B',42.3445717,-71.1016796
Panera Bread Bakery/Cafe,"'201 Brookline Ave.,Boston,MA,USA'",'A; B',42.3445717,-71.1016796
Starbucks,"'1341 Boylston St.,Boston,MA,USA'",'A; B',42.3446572,-71.0995726
Boston Eagle,"'520 Tremont St.,Boston,MA,USA'",'A; B',42.3447084,-71.0700763
Emack & Bolio,"'144 Brookline Ave.,Boston,MA,USA'",'A; B',42.3447204,-71.100834
Mixx Frozen Yogurt,"'1258 Boylston St.,Boston,MA,USA'",'A; B',42.3447239,-71.0959598
Sweet Caroline's,"'1260 Boylston St.,Boston,MA,USA'",'A; B',42.3447579,-71.0959193
Saturday Afternoon,"'1256 Boylston St.,Boston,MA,USA'",'A; B',42.345001,-71.095963
The Inn @ St. Botolph,"'99 Saint Botolph St.,Boston,MA,USA'",'A; B',42.345032,-71.080845
Hennessy's Of Boston,"'25 Union St.,Boston,MA,USA'",'A; B',42.3451006,-71.1483865
Yard House,"'122 Brookline Ave.,Boston,MA,USA'",'A; B',42.345245,-71.0999889
Nourish Your Soul,"'15 Channel Center St.,Boston,MA,USA'",'A; B',42.3456546,-71.0511046
Co3/Bo3/Yo3,"'4 Yawkey.,Boston,MA,USA'",'A; B',42.3458436,-71.0987819
Emc Inseat,"'4 Yawkey.,Boston,MA,USA'",'A; B',42.3458436,-71.0987819
Geb - 2,"'4 Yawkey Wa.,Boston,MA,USA'",'A; B',42.3458436,-71.0987819
Jordan's Bar,"'4 Yawkey Wy.,Boston,MA,USA'",'A; B',42.3458436,-71.0987819
Lc2/Ly1,"'4 Yawkey Wy.,Boston,MA,USA'",'A; B',42.3458436,-71.0987819
Ly4/Lb4,"'4 Yawkey Wy.,Boston,MA,USA'",'A; B',42.3458436,-71.0987819
Media,"'4 Yawkey Wy.,Boston,MA,USA'",'A; B',42.3458436,-71.0987819
Rf Roof,"'4 Yawkey Wy.,Boston,MA,USA'",'A; B',42.3458436,-71.0987819
Right Field Inseat,"'4 Yawkey Wy.,Boston,MA,USA'",'A; B',42.3458436,-71.0987819
Wheels Up Club,"'4 Yawkey Wy.,Boston,MA,USA'",'A; B',42.3458436,-71.0987819
Cafe 24,"'24 Fenway.,Boston,MA,USA'",'A; B',42.345889,-71.0900722
Bar Louie,"'121 Brookline Ave.,Boston,MA,USA'",'A; B',42.3459035,-71.1006082
The Cheesecake Factory,"'115 Huntington Ave.,Boston,MA,USA'",'A; B',42.3459428,-71.0816638
Copperfields,"'96 Brookline Ave.,Boston,MA,USA'",'A; B',42.346112,-71.099276
Blackbird Doughnuts,"'460 Tremont St.,Boston,MA,USA'",'A; B',42.346195,-71.0693244
Sheraton Boston (Starbucks),"'39 Dalton St.,Boston,MA,USA'",'A; B',42.3463836,-71.0840229
The Delux Cafe,"'100 Chandler St.,Boston,MA,USA'",'A; B',42.3463908,-71.073125
Dunkin Donuts,"'153 Massachusetts Ave.,Boston,MA,USA'",'A; B',42.3464447,-71.087661
Wendy's,"'153 Massachusetts Ave.,Boston,MA,USA'",'A; B',42.3464447,-71.087661
Barlows Restaurant,"'241 A St.,Boston,MA,USA'",'A; B',42.3465492,-71.0511082
Lucca Back Bay,"'116 Huntington Ave.,Boston,MA,USA'",'A; B',42.3465572,-71.079765
Kindred Hospital Boston,"'1515 Commonwealth Ave.,Boston,MA,USA'",'A; B',42.3465945,-71.1418557
Licks Cafe,"'1140 Boylston St.,Boston,MA,USA'",'A; B',42.3466121,-71.0894325
Starbucks Coffee No. 7234,"'147 Massachusetts Ave.,Boston,MA,USA'",'A; B',42.346635,-71.087789
Salty Pig,"'130 Dartmouth St.,Boston,MA,USA'",'A; B',42.3466598,-71.0760021
Little Steve's Pizza,"'1114 Boylston St.,Boston,MA,USA'",'A; B',42.3467399,-71.0885406
J P Licks@Boylston St.,"'1106 Boylston St.,Boston,MA,USA'",'A; B',42.346773,-71.0885802
Boston Burger,"'1100 Boylston St.,Boston,MA,USA'",'A; B',42.346801,-71.0884698
Blue Cross Blue Sheild Of Ma. Cafe,"'101 Huntington Ave.,Boston,MA,USA'",'A; B',42.3468751,-71.0811237
Paul,"'201 Washington St.,Boston,MA,USA'",'A; B',42.346901,-71.14758
Boloco - Berklee,"'1080 Boylston St.,Boston,MA,USA'",'A; B',42.3469792,-71.0881125
Marriott Hotel-Copley Place,"'110 Huntington Ave.,Boston,MA,USA'",'A; B',42.3470204,-71.0792887
Ellis Memorial Adult Day Health,"'95 Berkeley St.,Boston,MA,USA'",'A; B',42.347285,-71.0705
Legal Seafood,"'100 Huntington Ave.,Boston,MA,USA'",'A; B',42.347334,-71.0788745
Capital Grille,"'880 Boylston St.,Boston,MA,USA'",'A; B',42.34739,-71.084357
Dunkin Donuts @ Mbta Station,"'145 Dartmouth St.,Boston,MA,USA'",'A; B',42.3474193,-71.0753102
Dunkin' Donuts Express,"'145 Darthmouth.,Boston,MA,USA'",'A; B',42.3474193,-71.0753102
Juice Boston @ Mbta,"'145 Dartmouth St.,Boston,MA,USA'",'A; B',42.3474193,-71.0753102
Crispy Crepes Cafe,"'512 Park Dr.,Boston,MA,USA'",'A; B',42.3476539,-71.1059326
Jimmy John's,"'512 Park Dr.,Boston,MA,USA'",'A; B',42.3476539,-71.1059326
Dunkin Donuts,"'53 Huntington Ave.,Boston,MA,USA'",'A; B',42.3478393,-71.0794375
Brick House Pizza & Grille,"'256 Washington St.,Boston,MA,USA'",'A; B',42.3478894,-71.1497264
Starbucks Coffee Co. No. 872,"'350 Newbury St.,Boston,MA,USA'",'A; B',42.3481139,-71.0871581
Porto,"'780 Boylston St.,Boston,MA,USA'",'A; B',42.348156,-71.080817
Cafe 939,"'939 Boylston St.,Boston,MA,USA'",'A; B',42.3482685,-71.0850061
Harry's Bar & Grill,"'1430 Commonwealth Ave.,Boston,MA,USA'",'A; B',42.3483424,-71.1399057
Bertucci's,"'683 V F W Pk.,Boston,MA,USA'",'A; B',42.3483642,-71.10599
Flour Bakery & Cafe,"'131 Clarendon St.,Boston,MA,USA'",'A; B',42.3483676,-71.0737735
Dunkin' Donuts,"'430 Stuart St.,Boston,MA,USA'",'A; B',42.3483971,-71.0750227
Popeyes,"'645 Beacon St.,Boston,MA,USA'",'A; B',42.3484278,-71.0977677
Qdoba Mexican Eats,"'540 Commonwealth Ave.,Boston,MA,USA'",'A; B',42.3484351,-71.0968478
The Westin Copley-Bar 10,"'10 Huntington Ave.,Boston,MA,USA'",'A; B',42.3484581,-71.0774606
Westin Hotel,"'10 Huntington Ave.,Boston,MA,USA'",'A; B',42.3484581,-71.0774606
Santouka,"'66 Hereford St.,Boston,MA,USA'",'A; B',42.3484779,-71.0853432
University Club Of Boston,"'426 Stuart St.,Boston,MA,USA'",'A; B',42.348479,-71.0747559
Club Cafe,"'209 Columbus Ave.,Boston,MA,USA'",'A; B',42.3484831,-71.0724411
Lir,"'903 Boylston St.,Boston,MA,USA'",'A; B',42.3484965,-71.0842443
Barnes & Noble Booksellers (R),"'800 Boylston St.,Boston,MA,USA'",'A; B',42.348521,-71.0822975
Boston Chowda Co.,"'800 Boylston St.,Boston,MA,USA'",'A; B',42.348521,-71.0822975
California Pizza Kitchen,"'800 Boylston St.,Boston,MA,USA'",'A; B',42.348521,-71.0822975
Cheeseboy: Grilled Cheese To Go (Kiosk),"'800 Boylston St.,Boston,MA,USA'",'A; B',42.348521,-71.0822975
Crazy Dough Pizza,"'800 Boylston St.,Boston,MA,USA'",'A; B',42.348521,-71.0822975
Panda Express No. 208,"'800 Boylston St.,Boston,MA,USA'",'A; B',42.348521,-71.0822975
Pinkberry,"'800 Boylston St.,Boston,MA,USA'",'A; B',42.348521,-71.0822975
Qdoba Mexican Grill No. 2179,"'800 Boylston St.,Boston,MA,USA'",'A; B',42.348521,-71.0822975
Ropes & Gray L L P,"'800 Boylston St.,Boston,MA,USA'",'A; B',42.348521,-71.0822975
Josephine,"'468 Commonwealth Ave.,Boston,MA,USA'",'A; B',42.3485452,-71.0934812
Dunkin Donuts (Kenmore Sq. Donuts),"'530 Commonwealth Ave.,Boston,MA,USA'",'A; B',42.3485511,-71.0961356
Courtyard Marriott Copley,"'88 Exeter St.,Boston,MA,USA'",'A; B',42.3485573,-71.0788088
Smoothie King,"'314 Newbury St.,Boston,MA,USA'",'A; B',42.3486145,-71.0853333
The Hawthorne,"'500 Commonwealth Ave.,Boston,MA,USA'",'A; B',42.3486282,-71.0952228
Freshii Back Bay,"'441 Stuart St.,Boston,MA,USA'",'A; B',42.3486448,-71.076066
Nourish Your Soul,"'441 Stuart St.,Boston,MA,USA'",'A; B',42.3486448,-71.076066
Sorellina Restaurant,"'1 Huntington Ave.,Boston,MA,USA'",'A; B',42.3486664,-71.0782238
Domino's Pizza,"'464 Washington St.,Boston,MA,USA'",'A; B',42.3487613,-71.159035
Sonsie,"'327 Newbury St.,Boston,MA,USA'",'A; B',42.3488013,-71.086229
Green Briar,"'304 Washington St.,Boston,MA,USA'",'A; B',42.3488196,-71.1512769
Pinkberry,"'288 Newbury St.,Boston,MA,USA'",'A; B',42.3488454,-71.0844961
Porter Belly's,"'338 Washington St.,Boston,MA,USA'",'A; B',42.3488958,-71.1525073
Cosi No. 687,"'2 Seaport La.,Boston,MA,USA'",'A; B',42.3489287,-71.0408431
Morton's Of Chicago,"'2 Seaport La.,Boston,MA,USA'",'A; B',42.3489287,-71.0408431
Courtyard Cafe,"'77 Warren St.,Boston,MA,USA'",'A; B',42.3489571,-71.1426625
Abbott's Frozen Custard,"'362 Washington St.,Boston,MA,USA'",'A; B',42.3489795,-71.1535835
Los Amigos,"'366 Washington St.,Boston,MA,USA'",'A; B',42.3489906,-71.1538177
Barrington Coffee Roasting Co.,"'305 Newbury St.,Boston,MA,USA'",'A; B',42.3489937,-71.0855495
Liberty Mutual Berkeley (1St Fl.),"'157 Berkeley St.,Boston,MA,USA'",'A; B',42.34911,-71.0718557
Kentucky Fried Chicken,"'465 Washington St.,Boston,MA,USA'",'A; B',42.3491517,-71.1588502
Precinct Kitchen & Bar,"'350 Stuart St.,Boston,MA,USA'",'A; B',42.3491535,-71.0723748
Trattoria Newbury,"'264 Newbury St.,Boston,MA,USA'",'A; B',42.3492059,-71.083126
Su Su Gourmet,"'70 Tyler St.,Boston,MA,USA'",'A; B',42.3492137,-71.0612624
Seaport Hotel,"'1 Seaport Ln.,Boston,MA,USA'",'A; B',42.3492209,-71.0414338
Mdm Noodle,"'351 Washington St.,Boston,MA,USA'",'A; B',42.3492215,-71.1527995
Cafe At Barnes And Noble,"'660 Beacon St.,Boston,MA,USA'",'A; B',42.3492582,-71.0962487
Bangkok Bistro,"'433 Washington St.,Boston,MA,USA'",'A; B',42.3493447,-71.1567986
Wired Puppy,"'250 Newbury St.,Boston,MA,USA'",'A; B',42.3493482,-71.0826097
Atlantic Fish Company,"'761 Boylston St.,Boston,MA,USA'",'A; B',42.3493673,-71.0812029
Asaki,"'418 Market St.,Boston,MA,USA'",'A; B',42.3493804,-71.1531418
Baja Taco Truck,"'1 Citywide St.,Boston,MA,USA'",'A; B',42.3493824,-71.0777334
Bon Me,"'1 Citywide St.,Boston,MA,USA'",'A; B',42.3493824,-71.0777334
Bon Me 4,"'1 Citywide St.,Boston,MA,USA'",'A; B',42.3493824,-71.0777334
Boston Projuice Llc,"'1 Citywide St.,Boston,MA,USA'",'A; B',42.3493824,-71.0777334
Food Lakay,"'1 Citywide St.,Boston,MA,USA'",'A; B',42.3493824,-71.0777334
Mei Mei Street Kitchen,"'1 Citywide St.,Boston,MA,USA'",'A; B',42.3493824,-71.0777334
Morockin Infusion,"'1 Citywide St.,Boston,MA,USA'",'A; B',42.3493824,-71.0777334
North East Of The Border,"'1 Citywide St.,Boston,MA,USA'",'A; B',42.3493824,-71.0777334
Pennypackers 2,"'1 Citywide St.,Boston,MA,USA'",'A; B',42.3493824,-71.0777334
Redbones Barbecue Food Truck,"'1 Citywide St.,Boston,MA,USA'",'A; B',42.3493824,-71.0777334
Savory Food Truckno. 2,"'1 Citywide St.,Boston,MA,USA'",'A; B',42.3493824,-71.0777334
Slide By Food Truck,"'1 Citywide St.,Boston,MA,USA'",'A; B',42.3493824,-71.0777334
Tasty Burger Three,"'1 Citywide St.,Boston,MA,USA'",'A; B',42.3493824,-71.0777334
Zinneken's,"'1 Citywide St.,Boston,MA,USA'",'A; B',42.3493824,-71.0777334
Starbucks Coffee No. 7544,"'755 Boylston St.,Boston,MA,USA'",'A; B',42.3493917,-71.0810374
Cornwall's Restaurant,"'654 Beacon St.,Boston,MA,USA'",'A; B',42.3494107,-71.095846
The Catered Affair @ Boston Public Library,"'700 Boylston St.,Boston,MA,USA'",'A; B',42.3494163,-71.0788285
Dash Cafe,"'1 Henshaw St.,Boston,MA,USA'",'A; B',42.3494255,-71.1495674
Amsterdam Falafel,"'642 Beacon St.,Boston,MA,USA'",'A; B',42.349488,-71.095561
Umai,"'412A Market St.,Boston,MA,USA'",'A; B',42.3495147,-71.1531174
Max Brenner,"'745 Boylston St.,Boston,MA,USA'",'A; B',42.3495194,-71.0805865
Insomnia Cookies,"'708 Commonwealth Ave.,Boston,MA,USA'",'A; B',42.3495377,-71.1054077
Dug Out Cafe Inc,"'722 Commonwealth Ave.,Boston,MA,USA'",'A; B',42.3495454,-71.1061267
Row 34,"'381 Congress St.,Boston,MA,USA'",'A; B',42.349549,-71.047644
University Grill & Pizza,"'712 Commonwealth Ave.,Boston,MA,USA'",'A; B',42.3495587,-71.1055772
Deuxave,"'371 Commonwealth Ave.,Boston,MA,USA'",'A; B',42.349561,-71.0891
Rosa Mexicano,"'155 Seaport Bl.,Boston,MA,USA'",'A; B',42.3496068,-71.042722
B.U. School Of Management,"'595 Commonwealth Ave.,Boston,MA,USA'",'A; B',42.349626,-71.0995466
Bfresh,"'214 Harvard Ave.,Boston,MA,USA'",'A; B',42.3496803,-71.1299891
Guckenheimer @ Berkeley Cafe,"'200 Berkeley St.,Boston,MA,USA'",'A; B',42.3496809,-71.0729229
Dunkin Donuts,"'750 Washington St.,Boston,MA,USA'",'A; B',42.3497633,-71.0634235
Fresh Life Cafe @ Tuft's Medical Ctr.,"'750 Washington St.,Boston,MA,USA'",'A; B',42.3497633,-71.0634235
B U-100 Baystate Dining Cafe/Multi Purpose,"'100 Bay State Rd.,Boston,MA,USA'",'A; B',42.3497666,-71.0979066
Papagayo,"'281 Summer St.,Boston,MA,USA'",'A; B',42.3497666,-71.0500192
Boloco (247 Newbury St.),"'247 Newbury St.,Boston,MA,USA'",'A; B',42.3497799,-71.0827211
Wens Rice Noodle & Ramen,"'247 Newbury St.,Boston,MA,USA'",'A; B',42.3497799,-71.0827211
Shanghai Social Club,"'1277 Commonwealth Ave.,Boston,MA,USA'",'A; B',42.3498159,-71.133425
South St. Diner,"'178 Kneeland St.,Boston,MA,USA'",'A; B',42.3498315,-71.0577633
Au Bon Pain,"'800 Washington St.,Boston,MA,USA'",'A; B',42.3498323,-71.0632709
West End House/Boys-Girls Club,"'105 Allston St.,Boston,MA,USA'",'A; B',42.3498852,-71.1371068
Dunkin Donuts,"'179 Brighton Ave.,Boston,MA,USA'",'A; B',42.3499053,-71.1303007
Courtyard Cafe,"'275 Tremont St.,Boston,MA,USA'",'A; B',42.3499198,-71.0655674
Guilt Nightclub/Underbar,"'275 Tremont St.,Boston,MA,USA'",'A; B',42.3499198,-71.0655674
Campus Trolley,"'665 Commonwealth Ave.,Boston,MA,USA'",'A; B',42.3499555,-71.1028565
The Charles Playhouse,"'74 Warrenton St.,Boston,MA,USA'",'A; B',42.3499795,-71.0661826
Royale,"'279 Tremont St.,Boston,MA,USA'",'A; B',42.3499958,-71.0656288
Wingz Xpress,"'563 Washington St.,Boston,MA,USA'",'A; B',42.3500424,-71.1644033
Liberty Mutual Grab & Go,"'175 Berkeley St.,Boston,MA,USA'",'A; B',42.3500587,-71.0718044
Milner Hotel,"'71 Charles St South.,Boston,MA,USA'",'A; B',42.350122,-71.0666612
Kneeland Cafe,"'75 Kneeland St.,Boston,MA,USA'",'A; B',42.3502805,-71.0607747
Emerald Lounge,"'196 Stuart St.,Boston,MA,USA'",'A; B',42.3503922,-71.0674745
Abby Lane,"'253 Tremont St.,Boston,MA,USA'",'A; B',42.3505065,-71.0653879
Dunkin' Donuts,"'268 Summer St.,Boston,MA,USA'",'A; B',42.3505691,-71.050191
Drink,"'348 Congress St.,Boston,MA,USA'",'A; B',42.3506068,-71.0485054
Sportello,"'348 Congress St.,Boston,MA,USA'",'A; B',42.3506068,-71.0485054
The Whiskey Priest,"'148 Northern Ave.,Boston,MA,USA'",'A; B',42.3506159,-71.0429985
Pastoral,"'341 Congress St.,Boston,MA,USA'",'A; B',42.3506237,-71.0488517
Barrington Coffee,"'346 Congress St.,Boston,MA,USA'",'A; B',42.3506369,-71.0484323
Panera Bread,"'222 Berkeley St.,Boston,MA,USA'",'A; B',42.350667,-71.0731944
Chipotle Mexican Grill,"'553 Boylston St.,Boston,MA,USA'",'A; B',42.3507278,-71.0761492
Great Barbecu Inc.,"'15 Hudson St.,Boston,MA,USA'",'A; B',42.3507414,-71.0602242
Flik @ Skadden Arps Slate,"'500 Boylston St.,Boston,MA,USA'",'A; B',42.350742,-71.074378
Rebecca's Cafe,"'500 Boylston St.,Boston,MA,USA'",'A; B',42.350742,-71.074378
China Gourmet Restaurant,"'23 Tyler St.,Boston,MA,USA'",'A; B',42.3507606,-71.0609684
Tunnel,"'100 Stuart St.,Boston,MA,USA'",'A; B',42.3508154,-71.0655748
W Boston Banquet Rooms & Kitchen,"'100 Stuart St.,Boston,MA,USA'",'A; B',42.3508154,-71.0655748
W Boston Library Bar,"'100 Stuart St.,Boston,MA,USA'",'A; B',42.3508154,-71.0655748
Starbucks Coffee No. 870,"'165 Newbury St.,Boston,MA,USA'",'A; B',42.3508236,-71.078834
B.U. Pub,"'225 Bay State Rd.,Boston,MA,USA'",'A; B',42.3509056,-71.1036254
Metro Subway,"'31 Saint James Ave.,Boston,MA,USA'",'A; B',42.3509525,-71.0715658
Basho Japanese Sushi@B.U.(G.S.U.),"'775 Commonwealth Ave.,Boston,MA,USA'",'A; B',42.3509605,-71.1088587
B.U. School Of Law Cart,"'765 Commonwealth Ave.,Boston,MA,USA'",'A; B',42.3509792,-71.1070231
Hong Kong Eatery,"'79 Harrison Ave.,Boston,MA,USA'",'A; B',42.3510105,-71.0616268
Legal Seafoods,"'26 Park Sq.,Boston,MA,USA'",'A; B',42.3510123,-71.0679728
Shojo,"'11 Tyler St.,Boston,MA,USA'",'A; B',42.3510388,-71.0609194
Boston Kitchen Pizza,"'707 Washington St.,Boston,MA,USA'",'A; B',42.3510872,-71.0632505
Trattoria Andiamo,"'104 South St.,Boston,MA,USA'",'A; B',42.3510882,-71.0570821
Mcdonald's,"'702 Washington St.,Boston,MA,USA'",'A; B',42.3511448,-71.062697
Dunkin Donut,"'16 Kneeland.,Boston,MA,USA'",'A; B',42.3511879,-71.0623724
Dunkin Donut,"'326 Congress St.,Boston,MA,USA'",'A; B',42.351209,-71.049332
Jacob Wirth Restaurant,"'31 Stuart St.,Boston,MA,USA'",'A; B',42.3512183,-71.0638715
New Saigon Sandwich Inc.,"'696 Washington St.,Boston,MA,USA'",'A; B',42.3512233,-71.062696
L.A. Burdick Chocolate,"'224 Clarendon St.,Boston,MA,USA'",'A; B',42.3512239,-71.0756507
Subway,"'230 Tremont St.,Boston,MA,USA'",'A; B',42.3512868,-71.0646341
Five Spices House,"'58 Beach St.,Boston,MA,USA'",'A; B',42.3513198,-71.0603162
Dunkin Donuts (City Place),"'8 Park Pz.,Boston,MA,USA'",'A; B',42.3513467,-71.0661306
Jimmy John's,"'8 Park Pz.,Boston,MA,USA'",'A; B',42.3513467,-71.0661306
Sandella's Flatbread Cafe,"'8 Park Pz.,Boston,MA,USA'",'A; B',42.3513467,-71.0661306
Hot Pot Buffet,"'70 Beach St.,Boston,MA,USA'",'A; B',42.3513504,-71.0598321
Algonquin Club Of Boston,"'217 Commonwealth Ave.,Boston,MA,USA'",'A; B',42.3513938,-71.081861
Panera Bread,"'115 Stuart St.,Boston,MA,USA'",'A; B',42.3514083,-71.0653801
Panera Bread Bakery Cafe (Stuart St.),"'115 Stuart St.,Boston,MA,USA'",'A; B',42.3514083,-71.0653801
Dunkin Donuts (Wtc),"'200 Seaport La.,Boston,MA,USA'",'A; B',42.3514764,-71.0404699
Spirit Of Boston,"'200 Seaport La.,Boston,MA,USA'",'A; B',42.3514764,-71.0404699
World Trade Center,"'200 Seaport La.,Boston,MA,USA'",'A; B',42.3514764,-71.0404699
Subway,"'162 Harvard Ave.,Boston,MA,USA'",'A; B',42.3515612,-71.1314024
St Botolph Club Inc,"'199 Commonwealth Ave.,Boston,MA,USA'",'A; B',42.3516375,-71.0809427
Avana Express Bar,"'40 Harrison Ave.,Boston,MA,USA'",'A; B',42.3516622,-71.0608976
Chatime,"'27 Harrison Ave.,Boston,MA,USA'",'A; B',42.3517705,-71.0615619
Limelight Stage & Studios Inc.,"'204 Tremont St.,Boston,MA,USA'",'A; B',42.3518343,-71.0645073
Boloco,"'48 Congress St.,Boston,MA,USA'",'A; B',42.3518485,-71.0510462
D'Angelo's,"'700 Atlantic Ave.,Boston,MA,USA'",'A; B',42.351854,-71.0551404
Pinkberry,"'700 Atlantic Ave.,Boston,MA,USA'",'A; B',42.351854,-71.0551404
Raising Cane's,"'949 Commonwealth Ave.,Boston,MA,USA'",'A; B',42.3519161,-71.1187125
Sodexo@Emerson's Cafe(1St Fl.),"'80 Boylston St.,Boston,MA,USA'",'A; B',42.3520126,-71.0649292
Dumpling Kingdom Inc.,"'137 Harvard Ave.,Boston,MA,USA'",'A; B',42.3520136,-71.1320382
Sweet Kingdom,"'145 Harvard Ave.,Boston,MA,USA'",'A; B',42.3520385,-71.1321139
Paradise,"'963 Commonwealth Ave.,Boston,MA,USA'",'A; B',42.352051,-71.11935
Au Bon Pain,"'310 Congress St.,Boston,MA,USA'",'A; B',42.3521088,-71.049538
Sodexo @ Emerson - Max Cafe,"'150 Boylston St.,Boston,MA,USA'",'A; B',42.3521413,-71.0664369
Stage,"'120 Boylston St.,Boston,MA,USA'",'A; B',42.3522216,-71.06581
Boloco Inspired Burritos,"'2 Park Pz.,Boston,MA,USA'",'A; B',42.3522696,-71.0670277
Rock City Pizza,"'568 Cambridge St.,Boston,MA,USA'",'A; B',42.3522956,-71.1405002
Nile Lounge,"'66 Brighton Ave.,Boston,MA,USA'",'A; B',42.3524164,-71.1285501
Dolphin Bay,"'72 Brighton Ave.,Boston,MA,USA'",'A; B',42.3524364,-71.1287488
Au Bon Pain Store 511,"'640 Atlantic Ave.,Boston,MA,USA'",'A; B',42.3524481,-71.0555559
Cajun Cajun,"'640 Atlantic Ave.,Boston,MA,USA'",'A; B',42.3524481,-71.0555559
Dunkin Donuts Kiosk,"'640 Atlantic Ave.,Boston,MA,USA'",'A; B',42.3524481,-71.0555559
Mcdonald's,"'640 Atlantic Ave.,Boston,MA,USA'",'A; B',42.3524481,-71.0555559
Surf City Squeeze,"'640 Atlantic Ave.,Boston,MA,USA'",'A; B',42.3524481,-71.0555559
Dim Sum Chef Inc.,"'1 Brighton Ave.,Boston,MA,USA'",'A; B',42.3524485,-71.1254097
J.M.P. Fine Indian Cuisine,"'1 Brighton Ave.,Boston,MA,USA'",'A; B',42.3524485,-71.1254097
Lollicup Tea Zone,"'1 Brighton Ave.,Boston,MA,USA'",'A; B',42.3524485,-71.1254097
Pikaichi,"'1 Brighton Ave.,Boston,MA,USA'",'A; B',42.3524485,-71.1254097
"Cheeseboy Grilled Cheese To Go""""""heeseboy ""Grilled Che""""eeseboy ""Gr""""es""","'630 Atlantic Ave.,Boston,MA,USA'",'A; B',42.3525421,-71.05549
Cosi South Station,"'630 Atlantic Ave.,Boston,MA,USA'",'A; B',42.3525421,-71.05549
Infusions Tea Spa,"'108 Brighton Ave.,Boston,MA,USA'",'A; B',42.3526408,-71.1304113
Spike's Junkyard Dogs,"'108 Brighton Ave.,Boston,MA,USA'",'A; B',42.3526408,-71.1304113
Star Market No. 7588,"'1065 Commonwealth Ave.,Boston,MA,USA'",'A; B',42.3527057,-71.1235515
